id,label,message,date
subject211,0,"No se , pero suena reflexivo",2021-10-11 01:38:00
subject211,0,En realidad las alcachofas son un elemento de la tabla periódica que Albert Einstein usaba para armar cigarrillos,2021-10-11 01:41:00
subject211,0,"Ya hablando en serio , como están ?",2021-10-11 01:42:00
subject211,0,Yo a punto de aparecerme en tus sueños cara guiñando el ojo,2021-10-11 01:45:00
subject211,0,Estoy viajando en colectivo ( autobus ),2021-10-11 01:45:00
subject211,0,Y recuperándome del salvajismo de anoche,2021-10-11 01:46:00
subject211,0,hombre bailando tono de piel claro hombre bailando tono de piel claro hombre bailando tono de piel claro,2021-10-11 01:46:00
subject211,0,"Cierto , no se me olvida cara sonriendo con sudor frío",2021-10-11 01:46:00
subject211,0,"Así es May , en fin , ya no te retengo , que descanses cara radiante con ojos sonrientes",2021-10-11 01:47:00
subject211,0,"Bien , de hecho , me siento muy bien",2021-10-11 02:55:00
subject211,0,Debe ser el efecto de lo que sea que fumé anoche jajaajsja,2021-10-11 02:55:00
subject211,0,Gracias ! cara de fiesta feliz cumpleaños,2021-10-11 04:46:00
subject211,0,"Yo creo que los celos son en realidad el miedo a que nuestro ego sea lastimado , no es tanto el miedo a perder una persona",2021-10-11 04:48:00
subject211,0,Lo que sea xD que son para vos los celos ?,2021-10-11 04:52:00
subject211,0,Solo me falta ser millonario y saludable mentalmente jajajajaja,2021-10-12 08:04:00
subject211,0,"Hola , espero que hoy tengan un buen día",2021-10-12 14:39:00
subject211,0,La cucaracha La cucaracha Ya no puede caminar Porque no tiene Porque le falta Marihuana que fumar notas musicales xD,2021-10-12 22:44:00
subject211,0,"Es broma bro , tranquilo , te entiendo perfectamente",2021-10-12 22:44:00
subject211,0,Ahí la pasé :D,2021-10-14 05:53:00
subject211,0,Feliz cumpleaños atrasado xdxdxdxddddd te bailaré un striptease,2021-10-14 14:41:00
subject211,0,Que tengan un mal día,2021-10-14 16:26:00
subject211,0,"Oigan , no les pasa que cuando hay mucho sol se ponen de mal humor ?",2021-10-14 16:28:00
subject211,0,"Se supone que el sol te da vitamina D y serotonima o algo así , pero a mí me pone de mal humor",2021-10-14 16:29:00
subject211,0,Por eso amo el invierno xDDD,2021-10-14 16:31:00
subject211,0,"Al menos acá en Argentina empezaron los "" días lindos """,2021-10-14 16:31:00
subject211,0,"Yo los llamo "" días de tortura """,2021-10-14 16:32:00
subject211,0,"Hay personas que sin conocerlas te sentís muy cómodo con ellas , contrario a mi familia , los conozco de toda la vida y me siento muy incómodo con ellos",2021-10-14 16:34:00
subject211,0,"Hace unos días conocí a un baterista que es fanático de Eric y Dylan ( los autores de la masacre de Columbine ) y empezamos a compartir ideas de como sería hacer una masacre en un supermercado , lo normal",2021-10-14 16:36:00
subject211,0,"Y de ese tema comenzamos a hablar sobre política , religión , psicología , como si nos conociéramos de toda la vida",2021-10-14 16:36:00
subject211,0,"Cuanto siento leer esto , pero debes sacar valor para ponerle fin y separarte , busca testigos que dejen mal a tu mujer frente al jurado para que puedas quedarte con tu hija",2021-10-15 00:46:00
subject211,0,Me perdí de muchas cosas,2021-10-15 10:44:00
subject211,0,"Descuida , yo también actúo como un chaval de 11 años y tengo como 40 años",2021-10-15 14:21:00
subject211,0,"Hola , gracias , que tengas un buen día también xddd",2021-10-15 14:22:00
subject211,0,"Voy a salir a buscar otro trabajo , espero que me acepten en el casino , he estado viendo vídeos de como robarle a las máquinas jajajajajajaja",2021-10-15 14:23:00
subject211,0,"Buenas noticias , conseguí trabajo de conserje",2021-10-15 19:25:00
subject211,0,En una película para adultos,2021-10-15 19:25:00
subject211,0,Pero es una película para público homosexual,2021-10-15 19:26:00
subject211,0,"Ya lo soy , grabé una publicidad",2021-10-15 19:35:00
subject211,0,Para una peluquería local xdd,2021-10-15 19:35:00
subject211,0,Tuve que hacer así,2021-10-15 19:35:00
subject211,0,Alguien más siente una angustia enorme al estar con sus padres ?,2021-10-16 02:37:00
subject211,0,Mal xddd mis padres me vinieron a ver,2021-10-16 02:49:00
subject211,0,Y siempre que los veo termino con más ganas de matarme que antes,2021-10-16 02:50:00
subject211,0,Creo que iré a ver a Pollo,2021-10-16 02:50:00
subject211,0,O a caminar por ahí,2021-10-16 02:51:00
subject211,0,"Lo estaré May , gracias personas abrazándose",2021-10-16 02:56:00
subject211,0,El problema es que siempre estoy pensando en vos cara guiñando el ojo,2021-10-16 02:57:00
subject211,0,"Lo nuestro no funcionará , tengo esposa e hijos ... En los Sims jajjaajajaja",2021-10-16 02:59:00
subject211,0,"Decime "" Hermano "" a partir de ahora",2021-10-16 21:34:00
subject211,0,Nooo ! ! Mataron a Pollo : ' v,2021-10-16 21:34:00
subject211,0,Era mi mejor amigo xddddd,2021-10-16 21:36:00
subject211,0,"Hola a todos , voy a leerlos",2021-10-17 02:40:00
subject211,0,"Hola May , bien , ya una compañera me invitó a salir cara sonrojada , espero no te pongas celosa cara guiñando el ojo cara llorando de risa",2021-10-17 02:41:00
subject211,0,"Chicos chicos ! ! ! Hoy salí con el Pollo , nos embriagamos y vimos una pelea en vivo",2021-10-17 02:46:00
subject211,0,Tenés que decírselo desde el principio sin rodeos,2021-10-17 02:47:00
subject211,0,"No te sientas menos , comparte lo que te emociona y contagiala de tu genialidad",2021-10-17 02:50:00
subject211,0,Mientras solo sea genialidad y no covid xdxdddd,2021-10-17 02:50:00
subject211,0,"Busca temas para hablarle , o preguntale cosas",2021-10-17 02:51:00
subject211,0,"Mejor ve al grano , a mí me ha funcionado , al menos para relaciones casuales cara pensativa",2021-10-17 04:10:00
subject211,0,Yo le dije a mi compañera que me gustaba y me invitó a salir xD es la primera vez que no soy yo el que tiene que planear todo,2021-10-17 04:12:00
subject211,0,Es la chica que contabas ? ?,2021-10-17 04:49:00
subject211,0,No me lo van a creer,2021-10-17 23:02:00
subject211,0,"Antes que nada , buenas tardes",2021-10-17 23:02:00
subject211,0,"Se acuerdan que les conté que siempre sueño con la chica que fue , digamos , mi primer todo y que no se nada de ella hace más de 8 años ?",2021-10-17 23:04:00
subject211,0,"Bueno , acaba de enviarme solicitud de amistad cara con el ceño fruncido y la boca abierta",2021-10-17 23:04:00
subject211,0,"Gracias , David , son muchos sentimientos encontrados , me siento un adolescente de nuevo",2021-10-17 23:05:00
subject211,0,Le voy a decir,2021-10-17 23:13:00
subject211,0,Hoy estoy muy bien,2021-10-18 03:26:00
subject211,0,Estar tan contento me dan ganas de bailar desnudo en la playa,2021-10-18 03:42:00
subject211,0,Me voy a la playa un rato,2021-10-18 03:42:00
subject211,0,Os deseo un buen día,2021-10-19 17:11:00
subject211,0,"Se acuerdan que les conté que hay una chica que dejé de ver hace 8 años y que siempre la sueño ? Bueno , hace unos días me envió solicitud de amistad .",2021-10-19 20:57:00
subject211,0,Se la acepté y ... Tiene marido,2021-10-19 20:57:00
subject211,0,Pero me pidió vernos,2021-10-19 20:57:00
subject211,0,"Me siento como en una película , no se como va a terminar esto xDD",2021-10-19 20:57:00
subject211,0,Boku no pico xdddxdddddde,2021-10-20 05:23:00
subject211,0,"El que canta sos vos ? Genial . Calma , amigo , eso es madurez , aunque duela",2021-10-20 15:57:00
subject211,0,"Un poco nervioso , en dos días viene ella a la ciudad",2021-10-20 16:03:00
subject211,0,Creo que mi meta a largo plazo sería irme de esta ciudad tan deprimente y peligrosa,2021-10-22 12:04:00
subject211,0,Pero creo que es un gran paso,2021-10-22 17:28:00
subject211,0,"Hola May , pues nervioso , de la nada la chica que fue , digamos "" mi primer amor "" vendrá hoy a la noche de visita y vamos a vernos",2021-10-22 17:29:00
subject211,0,"O sea , ella lo propuso , yo no hice nada",2021-10-22 17:30:00
subject211,0,"Gracias May ! El único detalle es que está casada , o al menos eso vi en su perfil ... Solo espero que no tenga una enfermedad rara xD",2021-10-22 17:38:00
subject211,0,"Si , ya sabes , esas de trasmisión sexual , porque ya se lo que va a pasar",2021-10-22 20:47:00
subject211,0,"Una mierda lo que hizo este gobierno , los odio xddd",2021-10-23 01:03:00
subject211,0,"Ooh vamos , ven aquí personas abrazándose",2021-10-23 01:04:00
subject211,0,El único modo es hacerte fuerte y forjar tu carácter,2021-10-23 01:15:00
subject211,0,Es mejor ser sinceros y afrontar los problemas sin esperanzas o expectativas muy altas xD,2021-10-23 01:18:00
subject211,0,"Amigos , ya es hora , está en la ciudad , mi corazón late muy fuerte",2021-10-23 02:30:00
subject211,0,"Bueno , les contaré . Ella me invitó a la que era su casa , cenamos junto con su padre y sus tías celebrando su regreso después de 8 años . Después salimos a tomar algo en al bar , charlamos y reimos un muy buen rato",2021-10-23 12:03:00
subject211,0,Luego la acompañé hasta su casa y yo regresé a casa de mi abuela ( donde estoy parando actualmente y de donde les escribo ),2021-10-23 12:07:00
subject211,0,"Hoy nos veremos nuevamente , pero a solas en su casa . Esto me hacia falta , es muy extraño al mismo tiempo , me siento como si tuviera 17 años devuelta",2021-10-23 12:09:00
subject211,0,"Al menos se que nunca dejó de extrañarme y que fui importante para ella jajajaja y estoy de buen humor , así que voy a escribir cosas sangrientas y despiadadas para sobrellevar mi alegría",2021-10-23 12:11:00
subject211,0,Espero que no se asuste con mi amigo antropomórfico,2021-10-23 12:12:00
subject211,0,"Solo se sincero , si vas a empezar una relación , que sea trasparente , para que sea sana",2021-10-24 00:13:00
subject211,0,"Se vos mismo , la perfección no existe , con todas tus imperfecciones lograrás lo que quieras , te lo juro por Dieguito Maradona",2021-10-24 00:14:00
subject165,1,He tenido un día de perros,2020-02-24 22:56:00
subject165,1,Examen sorpresa en mi curso y encima suspendo,2020-02-24 22:58:00
subject165,1,Mi ex me llama diciendo que tiene la casa sola ... después de todo lo qe me hizo,2020-02-24 22:59:00
subject165,1,Y otra chica se enfado conmigo porque intente besarla ayer Me dijo que no quiere hablarme todavía,2020-02-24 23:01:00
subject165,1,Una amiga se enfadó conmigo siendo yo el q no tiene nada que ver en su asunto,2020-02-24 23:02:00
subject165,1,"La que me quiere , no la quiero",2020-02-24 23:02:00
subject165,1,"Era un examen de inversión Sobre divisas y tal Vaya día , flipo Hay más pero ... yo q se ... aaghh",2020-02-24 23:04:00
subject165,1,Si lo es ... pero ya se me junto con todo eso y buah Tengo la cabeza hecha un pollo,2020-02-24 23:06:00
subject165,1,"Mañana me levanto como un lobo Listo para otro día , mi depresión no dura mucho Y menos la tristeza",2020-02-24 23:09:00
subject165,1,"Me pongo depresivo y caliente al mismo tiempo Haha , algo que todavia no entiendo",2020-02-24 23:10:00
subject165,1,Me da igual ya todo pero no del todo,2020-02-24 23:15:00
subject165,1,Lo vamos a superar bíceps flexionado tono de piel claro medio fuego,2020-02-24 23:23:00
subject165,1,Les rompía los dedos y luego metería cada dedo el culo de uno al otro,2020-02-24 23:41:00
subject165,1,Yo la familia la tengo Pero no de sangre,2020-02-24 23:47:00
subject165,1,Pues háblame al pv Siempre que quieras Te respondo y pasamos el rato tío,2020-02-24 23:50:00
subject165,1,Brasil pero vivo en España mano haciendo el gesto de llamar tono de piel claro medio,2020-02-25 18:26:00
subject165,1,Como os ha ido el día ! ?,2020-02-25 18:26:00
subject165,1,"El suicídio nunca es una solución , el dolor va a ser peor tanto para ti , como los demás que te ignoraban Amarse a si mismo ya es difícil , solamente tenéis que ser perseverantes en ello",2020-02-26 13:24:00
subject165,1,Puedo entender vuestro dolor pero no lo siento,2020-02-26 13:24:00
subject165,1,Soy frío y sensible,2020-02-26 16:28:00
subject313,0,Ganas no me faltan peto voy a aguantar puño en alto,2022-02-17 22:44:00
subject313,0,Y que es lo tuyo ?,2022-02-17 22:44:00
subject313,0,"Gracias , esa es la actitud , yo controlo , yo decido puño en alto",2022-02-17 22:45:00
subject313,0,Yo decido que no màs,2022-02-17 22:45:00
subject313,0,Hablas d la familia ?,2022-02-17 22:46:00
subject313,0,"Hola linda , como estas ?",2022-02-17 22:46:00
subject313,0,Estoy muy sensible con la lagrima fàcil,2022-02-17 22:48:00
subject313,0,Que cuquii corazón rojo,2022-02-17 22:48:00
subject313,0,"Ya lo hice así y me dió ansiedad y volví , cuando eres adicto y se te acaba te dan màs ganas",2022-02-17 22:49:00
subject313,0,Bueno almenos a mi me pasaba,2022-02-17 22:50:00
subject313,0,A mi ? O a Was ? cara llorando de risa,2022-02-17 22:54:00
subject313,0,A mi no me lo pareces,2022-02-17 22:55:00
subject313,0,"Hay momentos para todo , todos tenemos límites , momentos anisociales y otros ..",2022-02-17 22:56:00
subject313,0,Con ganas de dormirme pronto,2022-02-17 22:56:00
subject313,0,"Realmente hay neuronas en el cerebro enganchadas y te lo piden es físico , lo que llaman el síndrome de abstinencia",2022-02-17 22:57:00
subject313,0,"Me encantan , yo hago crochet a veces",2022-02-17 22:58:00
subject313,0,Esta es de las primeras que hice,2022-02-17 22:59:00
subject313,0,"Si y no parecen nada faciles de hacer , me gustan las manualidades",2022-02-17 23:00:00
subject313,0,Hablando de destreza estrella ya t arreglaron el reloj ?,2022-02-17 23:01:00
subject313,0,Todo es empezar comprandola cara radiante con ojos sonrientes,2022-02-17 23:02:00
subject313,0,"Hay momentos para todo , y socializar es necesario para la salut , pero con las personas correctas claro",2022-02-17 23:03:00
subject313,0,Que dijiste que era lo tuyo ?,2022-02-17 23:04:00
subject313,0,Pero ya tienes plastilina en casa ?,2022-02-17 23:04:00
subject313,0,En serio ? A que ?,2022-02-17 23:05:00
subject313,0,"Hay que concentrarse mucho y contar , a veces me desespera",2022-02-17 23:05:00
subject313,0,Que lindo ves ? A mi me ensenyó mi abuela cara sonriendo con ojos de corazón,2022-02-17 23:07:00
subject313,0,Puedes probar a sentarte con ella y que te ensenñe,2022-02-17 23:07:00
subject313,0,Con la pila ? Eso son como 2 euros esta bien no ?,2022-02-17 23:09:00
subject313,0,Ui pense que te lo hicieron al momento,2022-02-17 23:10:00
subject313,0,cara llorando de risa cara llorando de risa cara llorando de risa sisi no te estreses que luego lo dejas,2022-02-17 23:10:00
subject313,0,"Te entiendo a mi me enseño cuando yo tenia 12 , y me salía bien , ahora me cuesta horrores probar con patrones nuevos 🤦‍♀ es mucha paciencia , nada de prisa y concentracion , al final cuando lo tienes haces sin pensar",2022-02-17 23:13:00
subject313,0,cara llorando de risa cara llorando de risa cara llorando de risa si de una en unaaa,2022-02-17 23:15:00
subject313,0,Dicen que Lo bueno se hace esperar cara radiante con ojos sonrientes,2022-02-17 23:16:00
subject313,0,"Pues haz cadenas hasta que te canses y quieras avanzar , al final lo bo nito sera el re uerdo de compartir con la abuela , y ella seguro feliz de compartirte",2022-02-17 23:18:00
subject313,0,Gracias espero que tu también,2022-02-17 23:19:00
subject313,0,Si hay que buscarse algo en que concentrarse,2022-02-17 23:21:00
subject313,0,"Estoy en la lucha aún , tabaco y porros",2022-02-17 23:22:00
subject313,0,Y donde vivo yo soy de las light,2022-02-17 23:23:00
subject313,0,"Aquí la gente toma alcohol desde la manyana hasta la noche 30 cervezas al dia , mas tabaco porroos , cocaina a diario 🤦‍♀ 🤦‍♀ 🤦‍♀",2022-02-17 23:23:00
subject313,0,"Familias con hijos , me sali d la vida social facil",2022-02-17 23:24:00
subject313,0,Te felicito señal de aprobación con la mano,2022-02-17 23:24:00
subject313,0,"Si , he vivido siempre rodeada de adictos",2022-02-17 23:25:00
subject313,0,Quieres decirme de que màs ?,2022-02-17 23:26:00
subject313,0,Estas en un pueblo tambien ?,2022-02-17 23:27:00
subject313,0,Palabras mayores polvos de talco para bebes ? ? cara radiante con ojos sonrientes,2022-02-17 23:28:00
subject313,0,Muy durooooo salirse tambuen te felicito pulgar hacia arriba,2022-02-17 23:28:00
subject313,0,Hay un pueblo cada 2 km,2022-02-17 23:29:00
subject313,0,"La escuela mas cercana esta a 5 km , y van niños de 12 pueblos , alli se junta todo el mundo",2022-02-17 23:30:00
subject313,0,"La vida en pueblo también tiene su què , aqui hay gente muy chismosa",2022-02-17 23:30:00
subject313,0,"Ste entiendo siempre lo mismo , yo cuando me harto voy un dia a Barcelona y vuelvo como nueva",2022-02-17 23:32:00
subject313,0,Es muy golosa la maldita cara llorando,2022-02-17 23:33:00
subject313,0,Bien aprovechado el gag de los bebes cara sonriendo con superioridad,2022-02-17 23:34:00
subject313,0,Y contando ... creo k nunca se para d contar,2022-02-17 23:34:00
subject313,0,"Y en cada pueblo por muy pequeño que sea hay un bar , tiendas no solo el bar",2022-02-17 23:35:00
subject313,0,Creo que es por historia y muy cultural,2022-02-17 23:35:00
subject313,0,"Una vez lei que solo en hospitalet , un barrio de Barcelona habia mas bares que en todo el pais de Suecia 🤦‍♀",2022-02-17 23:36:00
subject313,0,"Y aquí fue el boom turistico de la costa , extrangeros en busca de fiesta = vicio",2022-02-17 23:37:00
subject313,0,Es mi teoria eh,2022-02-17 23:37:00
subject313,0,"Y te digo madres solteras que no se aguantan pobres si no toman , lo necesitan para relajarse y poder divertirse y desconectar",2022-02-17 23:38:00
subject313,0,"En lo pueblos hay que saber hacer teatro , no se puede ser uno mismo , hay que protegerse poniendose una mascara , y cuidado con quien comparteS",2022-02-17 23:39:00
subject313,0,"Ir a barcelona me va bien porque me convierto en alguien anonimo , hago lo que quiero y nadie me vigila , soy libre y yo musma",2022-02-17 23:40:00
subject313,0,"La ciudad me da eso , y camino , y hablo con desconocidos me da la vida",2022-02-17 23:40:00
subject313,0,"Reaburrida , siempre lo mismo",2022-02-17 23:41:00
subject313,0,Y mira que hace este y el otro,2022-02-17 23:42:00
subject313,0,Te lo digo como idea eh ! Que tu tienes madrid cerquita y tambien es vubrante,2022-02-17 23:43:00
subject313,0,"Ellos se lo pierden , pk de mi hablan mucho pero nadie me conoce de verdad",2022-02-17 23:43:00
subject313,0,"Odio hablar y criticar las vidas ajenas , me ponen enferma , todos saben mucho de todo",2022-02-17 23:44:00
subject313,0,"Es que yo llevo 5 anyos solo aquí , mi gente no esta por aquí , aunque tambien encontre gente buena aqui",2022-02-17 23:45:00
subject313,0,Pero no son Los mios que me conocen,2022-02-17 23:46:00
subject313,0,Para mi de entrada no es limpio hablar de alguien que no esta delante,2022-02-17 23:46:00
subject313,0,"Se pueden comentar cosas impirtantes , se ha muerto tal o tal en el hospital , pero siempre hay peligro de mal hablar o reirse de males ajenos",2022-02-17 23:47:00
subject313,0,Es como no hagas a los demas lo que no quieras para ti sabes ?,2022-02-17 23:47:00
subject313,0,"Soy madre soltera , y parece ser que el no tener un hombre en casa les da derecho a meterse en como vivo o dejo de vivir y me buscaron lios",2022-02-17 23:48:00
subject313,0,Ayer mismo una madre se disculpo pir haberme hecho bulliyng cara sonriendo con ojos sonrientes,2022-02-17 23:49:00
subject313,0,Se lo aprecio mucho,2022-02-17 23:49:00
subject313,0,La confianza da derechos cara radiante con ojos sonrientes,2022-02-17 23:49:00
subject313,0,"Eso digo , buah si yo hubiera hecho todo lo que dicen que he hecho cara llorando de risa cara llorando de risa cara llorando de risa",2022-02-17 23:50:00
subject313,0,Hace dos anyos llego a la escuela que yo me iba de fiesta y dejaba a mi hija sola en casa 🤦‍♀ 🤦‍♀,2022-02-17 23:51:00
subject313,0,"Gente que salen cada findesemana y yo sali una noche , una sola noche y decian eso",2022-02-17 23:52:00
subject313,0,Evidentemente mi hija estaba bien acompanyada y cuidada con su abuela,2022-02-17 23:52:00
subject313,0,Dan ganas de no socializar,2022-02-17 23:53:00
subject313,0,Hla sol que tal ?,2022-02-17 23:54:00
subject313,0,"Bueno muy a gusto con la charla , muchas gracias por la compañia manos en oración",2022-02-17 23:56:00
subject313,0,Me retiro a ver si me duermo pronto hoy dedos cruzados ayer a las 4 🤦‍♀,2022-02-17 23:56:00
subject313,0,"Buenas tardes y noches a tod @s , que vaya bien cara guiñando el ojo",2022-02-17 23:58:00
subject313,0,"Buenos dias a tod @s ! Wooow 1866 mensajes se escribieron , da gusto tanta actividas",2022-02-19 09:24:00
subject313,0,Bendiciones de sàbado para tod @s,2022-02-19 09:24:00
subject313,0,Mi pregunta es mejor vivir en una burbuja y no saber que pasa en el mundo ?,2022-02-24 23:54:00
subject313,0,Y cuando te pille la mierda pues a te preocuparas ?,2022-02-24 23:55:00
subject313,0,A mi gracias a dios aparte de la covud persistentenada màs,2022-02-24 23:55:00
subject313,0,Pero hay una guerra aqui al lado y me da que las cosas se van a poner muy complicadas en Europa,2022-02-24 23:56:00
subject313,0,Es que no siento que vaya a pasar,2022-02-24 23:56:00
subject313,0,Si gracias en esas estoy cuidate tu tambien,2022-02-24 23:57:00
subject313,0,Y siento que todos luchamos por mantenernos positivos mientras todo se hunde,2022-02-25 00:00:00
subject313,0,Alguien ha visto la pelicula No mires arriba ?,2022-02-25 00:02:00
subject313,0,Si poco esta a nuestro alcance,2022-02-25 00:03:00
subject313,0,Hola acabo de llegar al grupo i me llamo Sara,2022-03-04 21:12:00
subject313,0,Tengo 10 años por cierto,2022-03-04 21:13:00
subject313,0,A no nada es que queria saber vuestra edad,2022-03-04 21:14:00
subject313,0,Hay que distraer la mente no ?,2022-03-31 20:32:00
subject228,1,Andaba buscando si existiese algún grupo enfocado en patologías mentales como la depresión,2022-05-02 22:24:00
subject228,1,No sé muy bien dónde he entrado,2022-05-02 22:24:00
subject228,1,"Soy de Madrid , aunque no es relevante",2022-05-02 22:28:00
subject228,1,"Mi depresión es endógena , lo deducimos mi psicóloga y yo en la última terapia larga que tuve",2022-05-02 22:35:00
subject228,1,"Después de unos años con mi psico y mucho trabajar lo "" exógeno "" digamos , llegado a un punto de equiibrio y bienestar prolongado tratamos de reducir la medicación",2022-05-02 22:37:00
subject228,1,"Y aunque fue una reducción progresiva , llegado un punto retorné al estado inicial",2022-05-02 22:37:00
subject228,1,El miércoles por fin tengo cita con psiquiatría,2022-05-02 22:40:00
subject228,1,"No sé cómo abordar ésto , estoy de baja por lesiones físicas a lo que se suma esta recaída que me está realmente limitando",2022-05-02 22:41:00
subject228,1,"No , lesiones provocadas por mi trabajo . Ahora trato de buscar otro empleo más enfocada en mi sector ( enf . Veterinaria ) para no seguir jodiendo mi cuerpo . Pero mi cabeza en este estado me lo está poniendo difícil .",2022-05-02 22:44:00
subject228,1,"Pues a mí de algún modo me tienen cronificada , de hecho nadie controla mi medicación , si tengo algún problema es mi médica de cabecera a la que tengo que acudir , y es a la que he acudido para que me enviase a psiquiatría",2022-05-02 22:49:00
subject228,1,"Sí vivo sola , y sí , mi hermano y mi madre están al corriente de mi estado",2022-05-02 22:52:00
subject228,1,Estoy en vías de comenzar con una psicóloga también,2022-05-02 22:53:00
subject228,1,"Están , me apoyan , pero tampoco saben cómo",2022-05-02 22:57:00
subject228,1,De hecho estábamos haciendo terapia familiar estos últimos meses,2022-05-02 22:57:00
subject228,1,"Nunca he sido muy alegre y tal , pero en resumen , a los 19 me fui de casa por diferencias con mi padre , estuve unos meses sin dirigirle la palabra . Al año aproximadamente le diagnosticaron cáncer y yo tuve sentimientos encontrados . Creo que ahí fue el detonante",2022-05-02 23:01:00
subject228,1,En aquel momento era culpa e impotencia a la vez que el rechazo hacia él previo a la enfermedad,2022-05-02 23:02:00
subject228,1,"Mi estado fue en picado y acabé volviendo a casa porque era insostenible , temía por mí y mis ideas suicidas , y decidí dejar mi vida "" independiente "" para volver a casa de mis padres y poder ayudar con lo de mi padre y que también me cuidaran a mí",2022-05-02 23:04:00
subject228,1,"Sí hace 11 años , y ese "" melón "" todavía no he logrado abrirlo . Creo que no he hecho ese duelo y lo he enterrado , pero aparece habitualmente en mis sueños",2022-05-02 23:07:00
subject228,1,Me derrumbé un poco,2022-05-03 00:04:00
subject228,1,Vosotrxs por qué razón estáis aquí ?,2022-05-03 00:05:00
subject228,1,"Nada , ya pasó . Es habitual últimamente .",2022-05-03 00:10:00
subject228,1,"Me surge la curiosidad de si eres psicólogx o profesional , por la forma en que te expresas",2022-05-03 00:10:00
subject228,1,"Puede ser , yo empecé psicología también jajaja",2022-05-03 00:11:00
subject228,1,"No en serio , transmites templanza , sosiego , y te expresas muy bien y ortográficamente correcto , es destacable .",2022-05-03 00:12:00
subject228,1,"En cualquier caso , un placer dar contigo .",2022-05-03 00:16:00
subject228,1,Lleváis mucho tiempo conviviendo en este grupo ?,2022-05-03 00:17:00
subject157,1,Amiga cara sonriente,2021-06-03 19:39:00
subject157,1,Si digamos que si fue un dia bj Bueno,2021-06-10 22:40:00
subject157,1,Que pena Ojalá te recuperes,2021-06-10 22:45:00
subject157,1,Alguien aca entiende matemática,2021-06-17 15:18:00
subject157,1,Respuesta quiero cara llorando de risa,2021-06-17 15:46:00
subject157,1,Ya tuve mi examen,2021-06-17 16:45:00
subject157,1,Saludos para ti también,2021-06-17 23:16:00
subject157,1,Todo bien lukiii y tu,2021-06-17 23:17:00
subject157,1,Queria hacer una pegunta,2021-06-20 16:05:00
subject157,1,Que opinan sobre las autolesiones . ?,2021-06-20 16:05:00
subject157,1,Entiendo pero una vez que te apegas a ellas ya no se puede volver atras,2021-06-20 16:08:00
subject157,1,No soy de expresar sus emociones,2021-06-20 16:09:00
subject157,1,O como me siento,2021-06-20 16:09:00
subject157,1,O lo que me pasa,2021-06-20 16:09:00
subject157,1,Primero empeze pelandome mi piel,2021-06-20 16:10:00
subject157,1,No puedp dejar de hacerlo,2021-06-20 16:12:00
subject157,1,Es como si hablara a traves de lo que hago,2021-06-20 16:12:00
subject157,1,Voy a seguir sus consejos me ayudan bastante gracias,2021-06-20 19:10:00
subject157,1,No nada de eso,2021-06-20 20:23:00
subject157,1,Gracias cara sonriendo con ojos de corazón corazón rojo,2021-08-04 14:31:00
subject157,1,Yo también lo hacia,2021-08-04 14:32:00
subject157,1,Holaa mucho gusto .. No tanto por que también se enojado conmigo y deje de cortarme en el brazo de hecho hasta ahora tengo horribles cicatrices,2021-08-04 14:33:00
subject157,1,Ahora me corto pero un poco en la Palma de la mano,2021-08-04 14:34:00
subject157,1,Ya que no se ve y no duele,2021-08-04 14:34:00
subject157,1,Pero quiero dejar de haccerlo,2021-08-04 14:34:00
subject157,1,A veces para no hacerlo muerdo la almohada y gritp,2021-08-04 14:34:00
subject157,1,Yo tbien deseo que ya no lo hagas,2021-08-04 14:35:00
subject157,1,Por que causa mucho daño,2021-08-04 14:35:00
subject157,1,Yo ya voy al psicólogo y el tambienme da fuerzas y palabras que deseaba escuchar,2021-08-04 14:37:00
subject157,1,Sería bueno si fueras,2021-08-04 14:37:00
subject157,1,En serio hay mucho por vivir todavia,2021-08-04 14:41:00
subject157,1,Y no hay que estar pensando en eso todo el tiempo,2021-08-04 14:41:00
subject157,1,Y poner de nuestra parte y tratar de mejorar nosotros mismos,2021-08-04 14:44:00
subject157,1,Podemos hablar al privado si quieres,2021-08-04 14:48:00
subject157,1,Estoy para escucharte y ayudarte en lo que pueda,2021-08-04 14:48:00
subject157,1,corazón rojo corazón rojo en serio según me doy cuenta sos una persona muy fuerte corazón rojo corazón rojo mucha fuerza corazón rojo y si quieres puedes hablarme siempre que quieras corazón rojo,2021-08-04 14:51:00
subject268,1,creo que el tema de la depresión ... es un tema delicado .,2020-07-19 13:28:00
subject268,1,muchos nos aconsejan que hagamos terapias y vayamos a psicologos,2020-07-19 13:28:00
subject268,1,yo después de probar de todo me he dado cuenta de que el tratamiento,2020-07-19 13:29:00
subject268,1,se encuentra en nosotros mismos,2020-07-19 13:29:00
subject268,1,lo peor es que yo comenze con ella cuando era niña,2020-07-19 20:24:00
subject268,1,"lo bueno , que yo se bien porque",2020-07-19 20:25:00
subject268,1,"no hecho la culpa a nadie , se que esta en mis manos el poder superarlo",2020-07-19 20:25:00
subject268,1,pero no es fácil,2020-07-19 20:26:00
subject268,1,osea que sino es una infección remitirá,2020-07-20 11:09:00
subject268,1,hay estados políticos corruptos a los que no les interesa defender nada mas que los derechos debqiienes los financien,2020-07-20 11:11:00
subject268,1,"Si , es como a ratos estas bien . y a otros el mundo se viene a bajo",2020-07-21 00:22:00
