@relation IberLef-Challenge
@attribute 'claseValue' {0,1}
@attribute 'textValue' string
@data
0,"Y a veces es duro"
0,"Y por que ya no estas ?"
0,"Te controlaba a distancia ?"
0,"Estoy en eda situación a la inversa"
0,"Sería un buen plot twist"
0,"Pero de que lo conoces ?"
0,"Solo te gustan las niñas o que"
0,"Claro las tipicas lolis imortales pero el cuerpo aun es de niña"
0,"Un personaje de anime"
0,"Te gusta el anime Melodis ?"
0,"Me pone triste recordar esa serie"
0,"Confiesate antes de que sea tarde"
0,"Deja que Meliodas salve tu alma"
0,"No , debe estar de broma"
0,"No me lo creo"
0,"En serio , es mejor que ir a misa"
0,"Papa noel son los padres"
0,"Pero no son malos aunque te lo hayan inculcado"
0,"Nah , no esta tan mal"
0,"Y ahora sigues pensando lo mismo ?"
0,"Creo que es facil de entender la situación"
0,"Y por que no descansas ?"
0,"Hola gei yo soy Roberto"
0,"Yo naci en el mes azul"
0,"Qué hay familia , que os contais ?"
0,"Rayos , hoy hablaron todos"
0,"Y Meliodas se puso foto de perfil : v"
0,"Y tienes alguna meta ?"
0,"Yo he estado en empleos bastante mierda , pero claro mejor tener trabajo que no es facil estos dias"
0,"Yo estoy viendo si puedo hacer algun tranajo desde casa , pero siento mucha apatía"
0,"Los tendría si me relacionase xD"
0,"Ahora mismo vivo solo pero no me encuentro motivado para empezar nada"
0,"Ahora no trabajo , estoy subsistiendo de un dinero que me dieron como compensacion por un atropello Xd"
0,"y ayuda familiar tambien"
0,"Lo único que me hace no cortarme las venas es mi novia"
0,"No , es relación a distancia xD"
0,"A veces una persona te ayuda a cambiar para mejor"
0,"O te hace ver cosas que por ti mismo no te das cuenta"
0,"Asi funciona la vida"
0,"Tu como llevas el tema relaciones ?"
0,"Pero claro , desde esa postura tu opinion no es objetiva"
0,"Por eso es que no entiendes xD"
0,"Por que uno da un voto de confianza a la otra persona , trata de ver lo mejor ..."
0,"Podriamos ser cinicos con todos ' por di acaso '"
0,"Ser un cabrón y no sentir cargo de consciencia te hace sentir mas libre supongo"
0,"Pero no quiero alimentar tendencias sociopatas por sentirme inseguro o pensar que todos me van a traicionar"
0,"No , hay mujeres buenas y malas"
0,"No hay que darle trato especial a alguien en base en sus genitales"
0,"Quien dice que no doy , le doy trato normal a los denas"
0,"Yo estoy con una mujer y no me hace sufrir , tiene momentos que es bien perra , pero no todos los dias tenemos el mismo humor"
0,"Te basas mucho en tu interacción particular con otras personas ... lo que no funcione en tu caso a lo mejor otras personas si saben hacerlo funcionar"
0,"Es como dar dos palitos a varias personas , algunas saben crear un fuego y otras no"
0,"Deja de ser un pelmazo"
0,"Tu tienes experiencia en el tema Melondis ?"
0,"Estos pinches humanos y sus emociones xD"
0,"Quien ha sido tan desalmado de lastimar a alguien con esa voz ?"
0,"A ver que mas misterios esconde"
0,"Jajajaja , hoy si que excedio su linite de tiempo"
0,"Y regreso al mas alla"
0,"Esta ahora con kaiosama"
0,"Me golpee con la esquina de la mesa"
0,"No jodas cara_con_el_ceño_fruncido y la boca abierta"
0,"Va a venir Meliodas a juzgarte"
0,"Solo queria salvar nuestras almas"
0,"De ir al infierno"
0,"Que la habéis hecho xD"
0,"Pero parecia que estaba gastando bromas y de buen rollo"
0,"Cuenta la leyenda que cuenta la leyenda"
0,"Es nueva , la sacaron ayer"
0,"Qué tal conejo , qué a acontecido aquí desde que abandoné el grupo ?"
0,"De qué condición padeces ?"
0,"Y ahora como lo llevas ?"
0,"Yo depende como la pille en el dia"
0,"Tiene cara de llamarse Bruno Bachelor"
0,"Enrico Zabaster y Michelette Betrunios"
0,"Oye qué animado esta esto"
0,"Me recuerda a un conocido mío"
0,"Quién se viene a bailar unos cumbiotes ?"
0,"Yo estoy tomando leche directamente de las ubres de Mandrágora Martínez"
0,"Llegas a buen lugar , aquí no echan a nadie sin razón"
0,"Venga , ahora algo de heavy metal"
0,"De la tecnocracia de Roberto Carballes"
1,"No tengo ganas de nada , solo quiera morirme y listo , ya no tener que convivir mas con mi mente"
1,"Coincido , a mi ya NINGUN antidepresivo me hace efecto"
1,"Tengo 22 años y desde los 15 años tomo antidepresivos ( estuve 1 año sin tomar ) . Nunca me hicieron efecto totalmente , nunca volvi a ser la que era , nunca volvi a sentirme como una persona normal , que podia hacer cosas , que socializaba un monton , que le gustaba hacer cosas . En 2014/2015 me hicieron un poco de efecto , pude hacer un poco mas llevadera mi vida , bajaron mi ansiedad , me senti un poco menos vacia , pero ahora pareciera que nada me hace efecto"
1,"Lo vi ese video , y me siento igual que ella"
1,"Me diagnosticaron fobia social"
1,"Es horrible , no se lo deseo a nadie , fobia social con depresiom"
1,"No , el antisocial creo que no teme a la mirada del otro , no le interesa agradar , simplemente siente odio hacia los demas"
1,"Si , no se puede ser uno mismo nunca"
1,"No se si clasificaria como antisocial"
1,"Yo conozco la fobia social porq es lo que tengo"
1,"Si es muy feo"
1,"Es muy feo sentir que no tenes nada de que hablar"
1,"O nada interesante para decir"
1,"Ni yo cara_desanimada"
1,"Es que estamos todos por algo en comun"
1,"Pero por lo general en la vida me paralizo , cuando estoy con otras personas me paralizo totalmente"
1,"Y aun asi me cuesta hablar xd"
1,"No obvio , es muy productivo , pero no es lo mismo si se habla en persona"
1,"Yo tambien estoy triste"
1,"El otro dia vino gente a casa"
1,"Unos chicos y eramos 2 chicas"
1,"Y los pibes ni me miraron"
1,"Me siento re fea"
1,"Ay corazón_rojo"
1,"La terapia cognitivo conductual"
1,"No , los farmacos son una miersa"
1,"Funcionan un tiempo nada mas"
1,"Despues ya no hacen efecto"
1,"Siento una profunda tristeza"
1,"Mis pensamientos negativos carcomen mi cabeza , destruyen mi vida"
1,"Es una terapia que se centra mucho en los pensamientos disfuncionales"
1,"Que esos pensamientos son los que hacen que estes mal"
1,"Y que es lo que te hace mal ?"
1,"Bueno no por mi mejor momento y tu que tal"
1,"Pues llevo varios años con depresión y a temporadas pues me aisló llevo como casi dos meses sin salir"
1,"Quiero ir a un sicólogo pero no se nunca fui aunque se que me vendría bien"
1,"A ver si me animo a salir"
1,"Y a ti te ocurre algo además de cantar muy bien"
1,"Si sufres depresión o andiedad"
1,"Y las pastillas tomabas"
1,"Yo lo que veo más difícil es dejarlas"
1,"Yo siento dependencia del orfidal"
1,"Aunque llevo unos días sin tomarlas y con mal cuerpo y pesadillas"
1,"Tengo el mono vamos"
1,"O síndrome de abstinencia"
1,"Hasta el día 11 no me entra"
1,"Alguien a tomado mirtazapina"
1,"Me lo recetaron hace unos días y menuda mierda"
1,"Fui de urgencias y me mandaron eso"
1,"A mi me hace casi todos los efectos secundarios"
1,"muy buenas que tal andan"
1,"yo tengo una radio online algo olvidada"
1,"aunque no se tocr nada"
1,"jajajajjajaj como lo sabes"
1,"Les cuenta la historia"
1,"Les cuenta la historia ( no me quiero meter en religion pero asi es ... ) Confese que era satanista , mis padres no me hablaban , estaban enojados . Me mandaron a un hospital psiquiatrico y me obligaron a tomar pastillas . Eso fue hace 3 años y sigo tomandolas . Hace 3 años ( hasta el presente ) que tengo depresion , angustia a causa de las pastillas , pues , no quiero tomarlas . Ademas de otros problemas como la anorexia . Que piensan ustedes , en mi opinion no esta bien tachar de ' loco ' a un satanista ."
1,"Ademas de problemas como que casi muero por sobredosis de alcohol , discucion con mis padres , no estaba de humor para nada , decaido todo el dia , me encerraba en mi habitacion a llorar"
1,"Es un claro ejemplo de discriminacion . No hay tolerancia religiosa en la sociedad ( en particular el cristianismo y derivados ) . El que piensa diferente es tachado de ser una persona mala , cuando en realidad la iglesia ha matado mas personas por su fanatismo ."
1,"Mi papa es ateo y no se aguanta religiones , y mi madre es mormona"
1,"No me quiero meter en religion pero asi es . Yo devastado por eso"
1,"Me hicieron tener problemas al tomar pastillas cuando en realidad NO tengo ni por que tomarlas"
1,"Mejor dicho una mezcla entre el laveyano y el teista : Soy satanista teista pero no le hago mal a nadie , vivo mi vida"
1,"La anorexia y el alcohol son MIS problemas . Que sea haga a mi voluntad si quiero ayuda . Aunque sean mis padres"
1,"Dicen que tengo pensamientos raros . QUE PENSAMIENTOS ! ? ESTO ES UN TEMA DE CREENCIA , NADIE ME ORDENA Y DICE EN QUE TENGO QUE CREER . Mis padres , la psicologa son unos ignorantes , la sociedad tambien es ignorante por estereotipar ( engañados por la iglesia ) de lo que esta bien y esta mal"
1,"Eso es lo que no entienden"
1,"Estoy bien asi cara_sonriendo con sudor frío"
1,"No queria generalizar , perdon"
1,"A mi me preocupa mi estado fisico , y el alcohol lo tomo moderadamente"
1,"Cuando como algo de mas , adivinen que pasa"
1,"Pero estoy bien asi , conmigo mismo"
1,"Los remedios solo me mataron y corrompieron mis ideas a futuro"
1,"El nombre no lo conosco , pero me obligan a tomarlo , ese es el motivo de la depre y ansiedad ."
1,"No entienden lo q es la libre expresion"
1,"Por al menos expreso todo con mi musica y letras"
1,"P q hacer una banda , toco el bajo , quiero estudiar artes visuales , estilista q me gusta"
1,"Bue ya me tengo q ir a trabajar"
1,"Yo lo q hago es hacer musica , que es lo que me gusta y escribir letras"
1,"Respetame y yo te respeto , esa es la idea . El cristianismo y derivados , tal vez otras religiones no entienden eso"
1,"Al punto que se pelean a muerte en otros paises"
1,"Eso es exactamente lo que digo"
1,"Ojala , gracias por entenderme"
1,"Por que los cristianos pueden decir sus ideas y el satanismo no ."
1,"No somos raros , tenemos libertad de decir lo que pensamos . La iglesia y no se q mas dice eso por fanatismo ."
1,"A mi me tachan de gay por tener peinado sacar mechas en el colin , pero no soy gay"
1,"Exactamente lo que dices"
1,"Hay una frase que la ise yo : ¿ Normal ? ¿ Que es normal ? Normal para mi es lo ordinario y mediocre . Ser diferente es tener el coraje de ser uno mismo"
1,"Va , la hice yo , una frase satanica"
1,"De un problema que tengo de intolerencia religiosa , depresion , pastillas , anorexia"
1,"Respeto a las ideas de uno"
1,"Siempre fui el friki , el raro , el solitario , en la escuela Vestia de negro , pentagrama invertido"
1,"Me encanta la musica metal , me voy a hacer una banda , toco el bajo"
1,"Me falto una parte , tenia un collar de cruz invertida"
1,"Me gusta , y creo que simboliza rebeldia , no maldad"
1,"A mi no tanto cara_sonriendo con ojos sonrientes"
1,"Fiesta pagana no mas , y no me gusto"
1,"El power metal no me gusta"
1,"Me parece que si"
1,"Estas nervioso : ' ok ok ' ' igual igual '"
1,"Soy mas del metal extremo"
1,"Steve harris es un grande"
1,"Ni idea cara_sonriendo con los ojos cerrados"
1,"Curiosamente eduardo , te llamas igual q a mi papa"
1,"No , Me llamo Gino"
1,"mi hermano se suicido y tal vez yo en algun momento"
1,"palabras tas palabras creo que ya le di la vuelta al mundo con tanto que e leido y hablado"
1,"lo peor de todo o tal vez ironicamente ' morir o suicidarse es aceptar la vida '"
1,"porque no hacerlo mas rapido ?"
1,"cuandos tus sentimientos nublan la razon"
1,"te vuelves cobarde ante la vida"
1,"haceptas el instrumento filoso a tu lado"
1,"y solo quieres que termine en obscuridad"
1,"para volver a pensar en la eternidad"
1,"se responde sola la pregunta"
1,"mientras mas tiempo pasa y no puedes hacer nada e intentas y te vuelves mas impotente ante los hechos"
1,"mas te vuelves loco"
1,"es mas loco terminar ahora o cuando me vuelva completamente loco ?"
1,"se me inyecta eso de a poco"
1,"haga lo que haga"
1,"pero bueno no paso ya que aun queda algo en mi cerebro que lo impide"
1,"medicamentos no sirven para nada"
1,"es como tirar un balde de agua a un incendio forestal"
1,"casi todos actuan de la misma manera"
1,"ya ire de nuevo al psicologo"
1,"ya que tuve ataques a lo largo de esots años"
1,"de ira y desesperacion"
1,"te sigue como un tentaculo toda la vida"
1,"es increible lo que puede hacer la mente humana"
1,"y como tu te conviertes en tu peor enemigo"
0,"Y de q hablan"
0,"De donde son ud"
0,"Yo soy de cuba"
0,"Y q edades tienen"
0,"Disculpa la pregunta pero ... eres una chica no ?"
0,"Que callados están aqui"
0,"Yo estoy conversando con un amigo q me altera"
0,"No le hagas caso y ya"
0,"La ignorancia duele mas q una respuesta"
0,"Mi novio y yo acabamos de tener una pelea muy fuerte y lo hemos dejado"
0,"El ya no me presta la atencion q al principio"
0,"Discutimos y se fue para no se donde"
0,"Me dijo q venia en unos minutos"
0,"Cuando me iba me lo encontre en la calle con una chica"
0,"Le grite y me fui"
0,"Eso es aun peor"
1,"Tengo a una amiga que temo que se lastime , yo intente matarme 2 veces con trazodona y no quiero que ella llegue a hacer algo malo cara_desanimada no se que decirle ella solo aparenta estar bien"
1,"Pero no se que decir"
1,"Yo ya pase por eso y cuando me siento mal ya solo lo controlo y hasta me rio"
1,"Pero ella no se que hacer con ella"
1,"Veré q puedo hacer"
1,"Yo la aconsejo y le digo que con el tiempo mejorarán las cosas , siento q es muy débil yo Haora cuando me siento haci solo escucho música y bueno , pero ella sube sus estados como pidiendo auxilio al igual q una vez yo lo hize y me duele"
1,"Ella tiene novio y ps son tóxicos cara_decepcionada y creo q es peor"
1,"Te entiendo bro no dan ganas de salir de la casa y cuando uno ya le toca salir uno se siente rraro como observado cara_de_frustración"
1,"Lo peor de mi es que hasta la cosa más mínima me logra afectar es una mierda ! ! !"
1,"Si es verdad ojala uno pudiera vivir solo sin salir cara_de_frustración"
1,"cara_de_frustración No mk yo lo le hablo mucho a nadie x eso pero igualmente a los q me hablan aun q sea solo ver algo o q digna algo y mk no se siento que esa persona no es como decirlo leal ? Y siento mucha desconfianza y poco a poco lo alejo y después me siento peor cara_desanimada"
1,"No bro yo trato de mantener haciendo siempre algo pero ya cansa y si no hago nada comienzo a pensar y pienso y me da rabia x q no pienso en nada bueno"
1,"Es verdad yo desconfío de todo mk y es una mierda"
1,"No se mk quisiera hablar con alguien y solo agarrarme y gritar pero mk no puedo y muchas veces me han dicho luis te pasa algo o estas bien y mk siento como si me fuera a quebrar y a decirle todo pero no se mk uno simplemente no puede"
1,"Pero parce no se vea q yo vengo con esto desde niño y mk antes me llegue a lastimar muy feo y no se mk siento que de alguna forma lo controlo o no se osea lo siento y me duele pero siento que lo controlo un poco o no se me gusta pensar eso"
1,"Mk tengo 23 y no se donde pero escuche que mientras uno tenga mas edad eso se la logrando dejar y yo espero que ojala sea haci por q o si no q hptas"
1,"Mk vea q vine aca a este grupo por q tengo a una amiga q esta por las mismas y no quería q ella hiciera lo mismo que yo había echo por q siento q no puedo darle un buen consejo , aun q yo me siento también mal y orita estaba mal y no se entre y oí tu audio Men y no se ya sabes siempre hay como el estigma de q uno es el fuerte y no se me sentí libre pars hablar"
1,"Yo busque joto y dice q en Ecuador es un indígena y en Colombia es paquete stado"
1,"Dice q es un conjunto de cosas atadas"
1,"Pero los ecuatorianos dicen joto mk"
1,"Hay si quien sabd"
1,"Es como acá la palabra gono cara_llorando_de_risa"
1,"Es gonorrea cara_sonrojada"
1,"Como yo verlo a usted y decir que hizo gonotatata"
1,"Este sí es mucho gono gono jajaja"
1,"Men te diré algo yo lo intente 2 veces comprando pastillas de trazodona y aun q es una horrible estar haci mira tu no estas roto solo resiste"
1,"Men no puedo decir que te entiendo por que no he vivió lo mismo que tu , pero aún q la mayoría del tiempo todo sea una mierda creeme que esos momentos esos pequeños momentos de felicidad lo valen"
1,"Huy parce yo sentía lo mismo cuando me iba a la L con mis supuestos amigos y duraba hay trabandome y me sentía bien pero me tardó muchos años darme cuenta que solo necesitas de uno mismo y no de nadie mas"
1,"Nunca fue aceptado por las personas de las q quería ser parte y eso dejó una marca en mi y ps siempre busque aceptación de cualquiera"
1,"Me dejaba llevar de ese tipo de gente , la verdad es q me costó un montón pero haora prefiero estar sin amigos y solo tratar de estar para mi mamá y mi hermano q son los únicos amigos que tengo"
1,"Y tu Men como vas ?"
1,"Hay bro lo siento mucho cara_desanimada"
1,"Si afortunadamente y ojala se encuentre bien"
1,"Hola disculpa lo podría compartir con alguien ?"
1,"De verdad no sé me refugio en este grupo cuando siento q vuelvo a sentir más peso de lo costumbre y leo lo que dice y no se como explicarlo pero siento un alivio o esperanza de que todos podremos mejorar"
0,"Hola , cómo va su noche ?"
0,"Oh vaya amig @ , tal parece estamos igual"
0,"Aquí son las 1:41 am"
0,"Asu maquina , como está eso ?"
0,"Todo en esta vida tiene solución amigo , siempre hay que tratar de mirar las oportunidades u opciones que tenemos ."
0,"Además si no encuentras la solución , siempre habrá una persona que te apoye y te ayude a encontrarla"
0,"Ow que rico , solo antojan al que no puede comerlas jajaja"
0,"También la desesperación del momento nos hace meternos en problemas , por eso es mejor tratar las situaciones con toda la calma que se pueda , aunque sea poca"
0,"Gracias ! ! Un placer hablar contigo"
0,"Pues por ahora no puedo comer nada de cosas dulces señal_de_aprobación_con_la_mano"
0,"Yo soy de la creencia que la fe mueve montañas , bueno no tan así pero es un decir . Por experiencia propia de alguna u otra forma no sé si sea suerte , magia , algo paranormal o la fe que me mueve he salido de problemas ."
1,"Me separé hace casi un año y caí en depresión hace mucho pero ya estoy mejor ajjaja"
1,"Yo llego y ya estaban todos hablando"
1,"Escribo y se van Jajjaaj lpm"
1,"Nose xq pero me impacienta que escriba con mayuscula"
1,"Escribe la primer letra y me irrita"
1,"Yo entré xq queria sentirme mas triste leyendo frases tristes"
1,"Jajajaj bien y vos"
1,"Unas ganas de pelear"
1,"cara_de_frustración"
1,"Yo digo que vayas al doctor a urgencias"
1,"Ese consejo choto Jajajajaj pero bueno no podes automedicarte así como así"
1,"Yo tengo insta y no finjo felicidad"
1,"Cada uno usa la red social como quiere"
1,"En todas partes es así lamentablemente"
1,"Na , se volvieron haters la mayoría"
1,"De los influencers solo es popular por tirar odio y creerce"
1,"Creo que aquí lo q menos hay es depresión y tristeza jajaj"
1,"cara_radiante_con_ojos_sonrientes cara_radiante_con_ojos_sonrientes"
1,"Amando ese tema jajaja"
1,"Jajajajaj baby lo jodiste"
1,"Quizas deberías probar , no perderias nada intentando"
1,"Si es un buen profesional va a saber contenerte o saber orientarte"
1,"Estoy complicada , venía bien ultimamente . Pero empecé a deprimirme otra vez por no ser la madre que quiero ser cara_de_sueño vivo sola con mis 2 hijos y la verdad es cansador y pienso y me hace tan mal que ya no tengo ganas de nada"
1,"Igual vengo a descargarme"
1,"De nuevo yo con mi tristeza por las noches"
1,"Ocupado con la uni"
1,"Unmsm es universidad nacional mayor de san marcos"
1,"Crei que te referias a eso"
1,"Alguien mas se ha sentido vacío cuando estan sentados en una banca de algun parque ?"
1,"Yo al ver las hojas caer , sentir el golpe del viento"
1,"Se abre un vacío dentro de mi ojo"
1,"Enserio ? Pero profundiza en lo que sientes"
1,"Entonces te has sentido asi ?"
1,"Me siento igual , en esos casos"
1,"Yo tambien bro , cuantos años tienes ?"
1,"Yo 19 y soy muy melancolico"
1,"Jaja envia audio noma"
1,"Si te aparece asi"
1,"lo mismo le dije"
1,"El rap de nach ?"
1,"Kaseo , chojin , etc , hay buenos"
1,"Como decías sobre lo ultimo de la musica"
1,"Ahh ya esta bien"
1,"Yo espero a tobey"
1,"Jaja hola que tal"
1,"Son electro , duende , otto , lagarto , goblin , arena"
1,"Enserio ? Jaja noo uno es harry y otro es norman"
1,"Yo igual pero nada , iba a salir con una chica pero perdi la conexion"
1,"Tienes 30 años ? señal_de_aprobación_con_la_mano tono de piel claro medio"
1,"Y casi no tengo amigo o mejor dicho no tengo"
1,"que nivel es fobia social"
1,"En donde vives ? Argentina ?"
1,"cara_gritando_de_miedo cara_sonriendo con sudor frío"
1,"Es que soy timido"
1,"Es tu barrio donde naciste , por que te mirarian indiferentemente"
1,"como estan esta tarde"
1,"tambien te apartas de las aglomeraciones"
1,"igual bro pero yo lo hago por timidez e introversion"
1,"Hola sam y a todos"
1,"He estado ausente jeje"
1,"Si bro , por la universidad"
1,"Estoy un poco cansado , pero ahora hay un descanso"
1,"Si cara_de_confusión , y tu como has estado"
1,"No he podido leer el chat hace mucho"
1,"Motivado el dia de hoy"
1,"Si descuida cara_feliz_con_ojos_sonrientes"
1,"Jaja ahhh yo igual"
1,"Cuenta por aqui hay buenas personas"
1,"Quienes te aconsejan y escuchan"
1,"Hola bro , si escribi"
1,"Aunque no soy muy activo por las clases virtuales"
1,"En que negocio estas ? De ropa ?"
1,"Cuantos años tienes ? Si Eres joven no te presiones demasiado"
1,"En peru se dice chusco de mierda"
1,"Siempre va acompañado la palabra chusco de un insulto"
1,"cara_de_loco cara_de_loco"
1,"Pero lo dicen aun mas despectivo"
1,"Creo que lo dicen por negro o color humilde"
1,"Esto es para plancha quemada"
1,"Jaja lo tome literal"
1,"O se le quema el arro"
1,"Me desespera los 34 dias"
1,"Mira la descripcion de jose"
1,"Angustia angustia , que me persigue"
1,"Oculta entre mi sombra , el numero 34 nunca fue mas macabro que el numero de la bestia"
1,"Jose escribio en su bio"
1,"Ese numero , falta 34 días"
1,"El numero 34 no me deja dormir"
1,"Jose pone eso en su descripcion y me perturva"
1,"Perturba cara_con_el_ceño_fruncido"
1,"cara_sonriendo ligeramente cara_sonriendo ligeramente sip"
1,"Esa es una angustia que no me deja tranquilo"
1,"Y que tristeza te corroe ?"
1,"“ Solo falta 34 dias , y mi vida sera eterna en la muerte ” cara_de_confusión , jose que significa !"
1,"Destruction leads to a very rough road but its also breeds creation"
1,"Para quee ? cara_decepcionada"
1,"Gracias cara_al_revés"
1,"cara_enfadada"
1,"Polar se siente devastado"
1,"Polar sigue siendo ignorado"
1,"A polar se le esta acabando la fe"
1,"Polar decidio ir a un precipicio"
1,"Polar mira perdidamente el abismo"
1,"Polar lanza una lagrima esperando respuesta"
1,"Polar ha muerto cara_decepcionada"
1,"El cuerpo de polar es ignorado por foraneos"
1,"Polar nunca fue encontrado"
1,"A polar , Los gusanos le dieron la bienvenida a la muerte"
1,"Polar se hizo eterno"
1,"Necesita atencion algo asi"
1,"Que le gusta dar caricias"
1,"Polar se ha levantado entre los muertos"
1,"Polar vuelve a sonreir despues de muchas muertes"
1,"polar se hizo amigo de teddy"
1,"Polar decide entrar a un grupo de ayuda con la depresion y tristeza"
1,"Under the bridge downtown"
1,"Where i drew some blood"
1,"Forgot about my love"
1,"Hola chicos , alguno aqui sabe derivadas e integrales ?"
1,"círculo negro"
1,"Estoy como el sol en invierno"
1,"Mi sufrimiento es un sol que se alimenta de inviernos"
1,"Cuando expones en la uni"
1,"Que uni estas gesto_de_te_quiero tono de piel claro medio"
1,"gesto_de_te_quiero tono de piel claro medio bíceps_flexionado tono de piel claro medio"
1,"Hola , Intento empezar de nuevo . Me llamo Rayssa , mucho a todos ."
1,"Hoy estoy con mucho ánimo , ustedes ya saben cómo es esto ."
1,"Lo que está pasando en mi país , Perú ."
1,"Lo que hace la corrección . Maldita corrupción ."
1,"Eso es una locura ."
1,"Qué creen ? Que uno va al baño y sale plata del cu ..."
1,"Al Perú llegan algunas noticias de Colombia . Pero se ve que las cosas no andan bien"
1,"Espero sean escuchados hermanos y hermanas de Colombia ."
1,"Por qué la carita"
1,"Estás en algún tipo de tratamiento ?"
1,"Aún no es tan bueno que digamos ."
1,"Yo sí . Cada quien tiene su proceso"
1,"Eso lo entiendo . En mi caso ya no tomo medicamentos . Solo hago ejercicio y termino cansadísima más el trabajo"
1,"Uno se siente zombie con las medicinas . Es horrible"
1,"No es una bonita muerte el paro cardíaco ."
1,"En algún momento los pensamientos suicidas eran pan de cada día para mí ."
1,"Hasta que un día caí tan bajo que me propuse darle una patada en el trasero a la depresión"
1,"Sobreviví a 8 intentos de suicidios"
1,"Incluso tomó las riendas de mi tratamiento y hable seriamente sobre las medicinas"
1,"Realmente mejoraba al tomarlas ?"
1,"Deseche amigos , familiares , abrace mis hobbies"
1,"Quería mi vida de vuelta"
1,"Y si eso era mi última oportunidad la iba a tomar"
1,"Que es lo que quiere la depresión ? Matarnos apagarnos , olvidarnos de nuestros sueños"
1,"La depresión quiere que pensemos que somos una basura"
1,"No es que se supera"
1,"Aún lucho con mis pensamientos"
1,"Pero me enfrento todos los días y me pronto a mi misma que este día le daré una patada en el culo a la depresión"
1,"Se aprende a vivir ."
1,"Nunca han querido descubrir que hay detrás de todo esto ."
1,"La depresión es real . Uno debe luchar"
1,"Creo en la depresión , xq lo viví , pero también creo que sí me quedo llorando en mi cama no sacará nada y me vencerá"
1,"Habrá ganado un día más ."
1,"Antes creía que mi existencia no tenía un rumbo . Pero este mi reto , la depresión y me iré de este mundo luchando ."
1,"En ninguno dije que la ignoro"
1,"Más siempre recalcó que decidí enfrentarla"
1,"Eso no lo escribí yo"
1,"No sé si serán estúpido , cada quien tiene su proceso y debe vivirlo . Respeto tu opinión ."
1,"Exacto , pero como te digo , no mencioné en ningún momento el ignorar"
1,"Solo lo digo por que el café en grandes cantidades es mala para los dientes jajaja nada más"
1,"Solo hable de la depresión más no del insomnio . No podría dar una opinión sobre eso por qué no pasa"
1,"Por eso cuando me dijiste que vas por la secta taza dije : waooo"
1,"Sorry estoy entendiendo telegram"
1,"La idea siempre está , no eres el único . Pero , no estás solo , habla con nosotros"
1,"hola amigxs , me llamo Alejandro , estaba ya tiempo en el grupo pero no me habia presentado cara_haciendo_una_mueca"
1,"hola Sam , un gusto"
1,"hola Annie , por que , que estas pasando ?"
1,"aca en el grupo recibiras mucha ayuda , hay buenisimas personas , todos lidiando con cosas , pero ayudandose de la mejor manera"
1,"que es lo que sientes Annie , porque sientes el corazon roto ?"
1,"Annie , gracias por contarnos lo que te sucede , como dice Nora , no estas sola , y para nada eres un estorbo ..."
1,"Annie varios del grupo pasamos por ese profundo hoyo del que parece que no hay salida , pero de verdad que si la hay ... no tomes una decision , si llegaste aca al grupo es por algo , y veras que lsa personas del grupo pueden aportarnos mucho , y sin conocernos ..."
1,"es asi , todo a quien vi llegar a este grupo se va sintiendo mejor conforme pasa el tiempo , y nos apoyamos entre todos"
1,"Annie , si estas aca es porque sentiste que necesitabas sacar tus emociones , ese es un gran paso como dice sergi"
1,"el amor por tus niñas annie , eso te ayudara"
1,"uff no q mal :/"
1,"tendremos q esperar a mañana a ver si regresa , ojala no haga nada"
1,"parece q es la letra de una cancion"
1,"ah no sabia , habra que verla , parece interesaante"
1,"ya la estare vieendo , me convencieron , no sabia de que eraa"
1,"espero puedan ayudar al llenarlo :) , buenas noches a todxs"
1,"puedes llenarlo poniendo un distrito en las opciones que te salen"
0,"perdón por el idioma , soy brasileño pero quiero unirme al grupo"
0,"i'll be watching before joining the group"
0,"so i can understand better the content of the chats"
0,"you're very welcoming cara_sonriente"
0,"i was at the same spot earlier"
0,"i forced myself to eat any food"
0,"otherwise i would be in bed all day long"
0,"bc since i woke up i haven't eaten anything"
0,"but i wasnt hungry at all"
0,"i have sent my boyfriend a message talking about this and he told me to eat otherwise he would be upset with me , so i ate"
0,"i will try translate"
0,"porque desde que desperté no he comido nada"
0,"pero no tenía hambre en absoluto"
0,"Le envié un mensaje a mi novio hablando de esto y me dijo que comiera , de lo contrario se enojaría conmigo , así que comí"
0,"oops i didnt knew that"
0,"How can i activate this ?"
0,"no , i eat nothing and he wants me to eat something"
0,"kind of , we live in different states"
0,"i dont have strength to do nothing"
0,"i know that cara_desanimada"
0,"obrigado corazón_rojo"
0,"vou tentar explicar : eu tô terminando minha faculdade de direito e preciso entregar minha monografia , eu não consigo sentir para pesquisar nem escrever nada porque estou paralisado . todos meus amigos já estão avançando e eu só preciso disso pra me formar . a pandemia tem me assustado também , passo o dia todo chorando pq não consigo progredir em nada . meus pais moram em outra cidade , meu namorado em outro estado . acho que me sinto sozinho e não tenho forçar pra comer , cuidar casa , cuidar de mim ..."
0,"Pero no se se quiero trabajar con eso"
0,"sua voz é linda cara_sonriendo con ojos de corazón"
0,"yeahh i usually talk with them , i have been with them recently either"
0,"Thank you , guys , you are awesome"
0,"Im already felling a little better"
0,"What language is this ?"
0,"do you know how to speak how many languages ?"
0,"i will teach portuguese for you guys cara_sonriente"
0,"how old are you ?"
